"","X","did_purchase","recommendation","review_length","Real_Review"
"235",309,FALSE,TRUE,25,"Fake Recommand"
"236",310,FALSE,TRUE,24,"Fake Recommand"
"237",311,FALSE,TRUE,25,"Fake Recommand"
"238",312,FALSE,TRUE,49,"Fake Recommand"
"239",313,FALSE,TRUE,50,"Fake Recommand"
"240",314,FALSE,TRUE,43,"Fake Recommand"
"241",315,FALSE,TRUE,44,"Fake Recommand"
"242",316,FALSE,TRUE,44,"Fake Recommand"
"243",317,FALSE,TRUE,46,"Fake Recommand"
"244",318,FALSE,TRUE,44,"Fake Recommand"
"245",319,FALSE,TRUE,43,"Fake Recommand"
"246",320,FALSE,TRUE,39,"Fake Recommand"
"247",321,FALSE,TRUE,41,"Fake Recommand"
"248",322,FALSE,TRUE,39,"Fake Recommand"
"249",323,FALSE,TRUE,47,"Fake Recommand"
"250",324,FALSE,TRUE,43,"Fake Recommand"
"251",325,FALSE,TRUE,41,"Fake Recommand"
"252",326,FALSE,TRUE,42,"Fake Recommand"
"253",327,FALSE,TRUE,49,"Fake Recommand"
"254",328,FALSE,TRUE,36,"Fake Recommand"
"255",329,FALSE,TRUE,37,"Fake Recommand"
"256",330,FALSE,TRUE,43,"Fake Recommand"
"257",331,FALSE,TRUE,47,"Fake Recommand"
"258",332,FALSE,TRUE,45,"Fake Recommand"
"259",333,FALSE,TRUE,42,"Fake Recommand"
"260",334,FALSE,TRUE,44,"Fake Recommand"
"261",335,FALSE,TRUE,43,"Fake Recommand"
"262",336,FALSE,TRUE,44,"Fake Recommand"
"263",337,FALSE,TRUE,51,"Fake Recommand"
"264",338,FALSE,TRUE,49,"Fake Recommand"
"265",339,FALSE,TRUE,48,"Fake Recommand"
"266",340,FALSE,TRUE,41,"Fake Recommand"
"267",341,FALSE,TRUE,49,"Fake Recommand"
"268",342,FALSE,TRUE,46,"Fake Recommand"
"269",343,FALSE,TRUE,47,"Fake Recommand"
"270",344,FALSE,TRUE,46,"Fake Recommand"
"271",346,FALSE,TRUE,50,"Fake Recommand"
"272",347,FALSE,TRUE,48,"Fake Recommand"
"273",348,FALSE,TRUE,51,"Fake Recommand"
"274",349,FALSE,TRUE,49,"Fake Recommand"
"275",350,FALSE,TRUE,51,"Fake Recommand"
"276",351,FALSE,TRUE,48,"Fake Recommand"
"277",352,FALSE,TRUE,49,"Fake Recommand"
"278",353,FALSE,TRUE,47,"Fake Recommand"
"279",354,FALSE,TRUE,49,"Fake Recommand"
"280",355,FALSE,TRUE,44,"Fake Recommand"
"281",356,FALSE,TRUE,51,"Fake Recommand"
"282",357,FALSE,TRUE,46,"Fake Recommand"
"283",358,FALSE,TRUE,55,"Fake Recommand"
"284",359,FALSE,TRUE,49,"Fake Recommand"
"285",360,FALSE,TRUE,50,"Fake Recommand"
"286",361,FALSE,TRUE,39,"Fake Recommand"
"287",362,FALSE,TRUE,32,"Fake Recommand"
"288",363,FALSE,TRUE,50,"Fake Recommand"
"289",364,FALSE,TRUE,38,"Fake Recommand"
"290",366,FALSE,TRUE,39,"Fake Recommand"
"291",367,FALSE,TRUE,37,"Fake Recommand"
"292",368,FALSE,TRUE,42,"Fake Recommand"
"293",369,FALSE,TRUE,39,"Fake Recommand"
"294",370,FALSE,TRUE,9,"Fake Recommand"
"295",371,FALSE,TRUE,46,"Fake Recommand"
"296",372,FALSE,TRUE,35,"Fake Recommand"
"297",373,FALSE,TRUE,38,"Fake Recommand"
"298",374,FALSE,TRUE,39,"Fake Recommand"
"299",375,FALSE,TRUE,46,"Fake Recommand"
"300",377,FALSE,TRUE,56,"Fake Recommand"
"301",378,FALSE,TRUE,50,"Fake Recommand"
"302",379,FALSE,TRUE,54,"Fake Recommand"
"303",380,FALSE,TRUE,51,"Fake Recommand"
"304",381,FALSE,TRUE,60,"Fake Recommand"
"305",382,FALSE,TRUE,49,"Fake Recommand"
"306",384,FALSE,TRUE,52,"Fake Recommand"
"307",385,FALSE,TRUE,56,"Fake Recommand"
"308",386,FALSE,TRUE,50,"Fake Recommand"
"309",387,FALSE,TRUE,54,"Fake Recommand"
"310",388,FALSE,TRUE,47,"Fake Recommand"
"311",390,FALSE,TRUE,50,"Fake Recommand"
"312",391,FALSE,TRUE,49,"Fake Recommand"
"313",392,FALSE,TRUE,49,"Fake Recommand"
"314",393,FALSE,TRUE,57,"Fake Recommand"
"315",394,FALSE,TRUE,62,"Fake Recommand"
"316",395,FALSE,TRUE,56,"Fake Recommand"
"317",396,FALSE,TRUE,50,"Fake Recommand"
"318",397,FALSE,TRUE,56,"Fake Recommand"
"319",398,FALSE,TRUE,55,"Fake Recommand"
"320",399,FALSE,TRUE,52,"Fake Recommand"
"321",400,FALSE,TRUE,59,"Fake Recommand"
"322",401,FALSE,TRUE,60,"Fake Recommand"
"323",402,FALSE,TRUE,59,"Fake Recommand"
"324",403,FALSE,TRUE,58,"Fake Recommand"
"325",404,FALSE,TRUE,12,"Fake Recommand"
"326",405,FALSE,TRUE,55,"Fake Recommand"
"327",406,FALSE,TRUE,59,"Fake Recommand"
"328",407,FALSE,TRUE,33,"Fake Recommand"
"329",408,FALSE,TRUE,69,"Fake Recommand"
"330",409,FALSE,TRUE,68,"Fake Recommand"
"331",410,FALSE,TRUE,67,"Fake Recommand"
"332",411,FALSE,TRUE,70,"Fake Recommand"
"333",412,FALSE,TRUE,68,"Fake Recommand"
"334",413,FALSE,TRUE,61,"Fake Recommand"
"335",414,FALSE,TRUE,22,"Fake Recommand"
"336",415,FALSE,TRUE,64,"Fake Recommand"
"337",416,FALSE,TRUE,62,"Fake Recommand"
"338",417,FALSE,TRUE,61,"Fake Recommand"
"339",418,FALSE,TRUE,63,"Fake Recommand"
"340",420,FALSE,TRUE,54,"Fake Recommand"
"341",421,FALSE,TRUE,60,"Fake Recommand"
"342",422,FALSE,TRUE,16,"Fake Recommand"
"343",423,FALSE,TRUE,12,"Fake Recommand"
"344",424,FALSE,TRUE,64,"Fake Recommand"
"345",425,FALSE,TRUE,61,"Fake Recommand"
"346",426,FALSE,TRUE,17,"Fake Recommand"
